Date,^GSPC,AXP,XOM,AAPL,BA,CAT,CSCO,CVX,GS,HD,PFE,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,RTX,VZ,WBA,WMT,DIS
1999-05-19,0.008182607790465202,0.004020065657204253,0.012058355142182675,-0.0013813673569463836,0.015737012272166284,-0.011714144498197188,0.00322746071578095,-0.00607294357063759,0.010018734265509588,-0.022198698664374517,-0.005503734940769167,-0.01100646409395123,0.01272550747847534,0.033195421366022826,-0.004545270517837152,0.01825374832456661,-0.006144613068180371,0.021399728595678624,0.0026662662558842865,0.007942582111047258,-0.020345743052020082,0.011984590108874649,0.033519410491294366,0.05043858732202344,-0.011299514530983323,0.02684630949248068,0.021200790465758734,-0.016149965191909477,0.012684812656390543
1999-05-20,-0.004017187901269259,-0.012012546484711728,0.01667996677717798,-0.05947528341975217,0.005633858874719566,0.01616352742044369,-0.015549372835617192,0.018329962586995263,-0.013525736604091843,0.0032431725631161257,-0.0016600557803020388,-0.012718609175669804,-0.03350800022484135,0.01740298454746636,-0.007305923630352873,0.0,-0.009273418788097398,0.0006992934670357887,0.024822815934935516,-0.01103215974985261,0.06334367518620554,0.017763265732409605,0.0018017998518538025,0.11273449866963059,-0.03904694198999481,-0.03268013388376978,0.031707797395507775,-0.025992028670334455,-0.004175418863195057
1999-05-21,-0.006378642002717982,-0.02532866300231562,0.03437495639234989,0.033823992413084536,0.007002320714324384,0.011665271571402513,-0.013072019427790793,-0.0033332495802830264,-0.012796961411050911,0.0021547431579198584,-0.022172795972042136,-0.010735362266629855,-0.011917472399626705,-0.02631659947957532,0.000919987229569541,-0.015588569045016598,-0.0046801100141843355,-0.0055904383792493295,-0.012975967995574988,-0.011155302878845252,0.014648752025399281,0.005817627631924616,0.0017989520353109967,-0.054408712008853666,0.01684793473498858,0.0,-0.014184389034665124,-0.028089861877362177,-0.010481980890534204
1999-05-24,-0.01777057179582986,-0.02858708765671092,-0.037764106592509394,-0.04551884056740041,-0.012516969209383166,-0.007337705187722365,-0.03421624285053737,-0.01672253649093869,-0.03240744649198424,-0.012902722071139738,-0.03628124545551792,-0.02875736661479411,-0.018640458999786724,-0.02162090495475677,-0.017463077000061666,-0.03879611576695452,-0.028213272867628203,0.009838493326367548,-0.02015781287033991,-0.0040292034238006424,-0.010587317118974426,-0.03406218345564049,0.03052030734895994,-0.048611078272986386,-0.005848628101978837,0.0011266379412877559,0.0,-0.01011565637018319,0.012711687599976651
1999-05-25,-0.01702827810375429,-0.019795929521118083,0.007063904662880871,-0.010431764712425684,-0.0295776753358582,-0.008448103517723293,-0.04571440326560838,-0.009523794429169619,-0.01244051904335175,-0.030501197473205455,-0.03882343130087518,-0.01145310202829164,-0.0547485428898703,-0.029696295315990717,0.0028064338636768493,-0.02718301501450182,-0.012903351070812308,-0.0020876607192238383,-0.023255860744048396,-0.01294514300267624,-0.04863847132843602,0.006653357360303591,0.024390501441746704,0.009384541306533212,0.020589084988412276,-0.006749320168765061,0.002397498839246781,-0.01021902855144674,0.0
1999-05-26,0.015851747870256006,0.04421379384744739,0.021824184765191434,0.061745804608102306,-0.04063881271618308,-0.014909145924862033,0.04550900486458387,0.03365398055784996,0.024224548106492882,0.03483142285832419,-0.011016312316316834,0.0680984551747672,-0.022458698170985336,0.024910541508686546,0.022387600087449222,0.021168435156501575,0.006536183034334009,-0.009065530112373765,-0.013736003236831995,0.029508603891160057,0.00920232253602249,0.012558038576458541,-0.010204253143407893,-0.024793405959892878,-0.004803688879684742,0.011325061734574593,-0.02631510412410709,0.013274345161868872,0.004184154161301024
1999-05-27,-0.017895992681544404,-0.022478472220473722,-0.038139122938337655,-0.012765167536317179,0.0,-0.04216262967739082,-0.010309019535371,-0.011295505410577888,0.02554413776477449,-0.013029496207764613,0.028465589818795323,-0.01798900619742272,0.02781110123084196,0.002778584882993984,-0.005474088666888366,-0.03482567083390875,-0.013354698176837099,-0.03166765602088362,-0.019498515283678075,-0.0015924335205489415,-0.0445789811548597,-0.018276449385883575,-0.041236875467983714,-0.0021183672461116965,-0.03957512841523658,-0.03135499220925131,-0.07125318353203636,-0.04221276609227531,-0.012500159887890883
1999-05-28,0.015943321103852215,0.03582972505133597,0.013481475270557874,0.012930224012113856,0.01815414026574036,-0.009028692374936642,0.009259088684145267,-0.005376465405502073,0.0027678437164102565,-0.004400735983405624,0.030084363656450064,0.0,0.01764746253202998,0.026315647367396,0.005504219251110998,-0.005154392761979487,0.014826848018995031,-0.00290702338407256,0.0246207730308432,0.029505315064580095,0.0339339161386345,-0.006649150025588746,0.02150514906851564,-0.009554446057762456,-0.0020100774222945317,0.01271678958786171,-0.0158726568318861,0.036474266569738845,-0.01687735108570909
1999-06-01,-0.005822494510614673,-0.023748353409365985,-0.014084533464954307,0.017022634911408874,0.013373433771046273,0.07061457237716251,-0.017775466354892355,-0.02229745590888743,-0.05519787831251999,-0.013259544577177595,-0.005841109991822302,-0.03448306573082238,-0.06242790100039497,0.0,0.009123921311359418,-0.003454723349230915,0.0032467259711856933,0.028425508009556788,0.007393571176224967,-0.027110439593173385,-0.00923063623817133,0.02409656068277788,-0.021052413772094658,-0.0032151712508813324,0.01913400378251584,0.0022827752795524514,0.02150464510286243,0.01906164353912687,-0.010729749592121474
1999-06-02,0.00042499097860915214,0.0021155275692870124,0.019047433296926375,0.03905137160395511,-0.010263980759596336,-0.006382383753207432,0.028604867633893916,0.01727735411372966,-0.014605536566182686,0.015677873008918652,-0.0011751574051592772,0.015624921857608998,0.024661084194737226,-0.01012197705274831,-0.007233061893857862,-0.014731379514203446,-0.0097088257315473,0.012757003170243753,-0.016284290271212032,-0.0007962935929252124,-0.018633748806896278,-0.014379158999225372,-0.008960951743218981,0.07849475761716618,0.0177870282131547,-0.004555886297176404,-0.0184209903674456,0.021582750242811644,0.010846125806065254
1999-06-03,0.0036530303710238243,0.02691268928399082,-0.0038941409843356034,0.01879075336003866,0.008888873226780003,0.03533171829403714,-0.011918118201421524,-0.004755519095675842,0.005928745374190525,0.03417794814922703,0.021176047783713958,-0.007142896223596873,-0.02767776555078727,0.021813806923434376,0.0027317037952938605,0.007916041362358017,0.03268006569545889,-0.0006998576061256756,0.023408451144571796,-0.02629478530305729,-0.005273860358963933,-0.007958006650813587,0.003616632599872993,0.020937004233972933,0.02427145384820295,-0.004576315971350109,0.07506700195411042,0.0253520676961263,-0.00429198539080633
1999-06-04,0.021707650468277162,0.0298046435452346,0.009382381315730326,0.014494525637021916,0.03230558634181979,0.03929630613605384,0.05571496307715895,0.0,0.027504671365758293,0.031983556040330985,0.06106008548842512,0.02711721428355718,0.05321809704949154,0.03202143641297095,0.013624646662521389,0.03752129171991969,0.03797452231406573,-0.016806544844282456,0.033851664959775096,0.04173506160559115,0.018027060438930764,0.03342266963820606,0.0018017998518538025,0.028320402644874232,0.022748684202210656,0.013792911477130243,0.03740641855815219,0.010988915839290403,0.056034856448454295
1999-06-07,0.005098866150442527,0.021956083732175724,0.0023245586829887532,0.01688189114274441,-0.004268026285016324,0.006965457402317243,0.00435256896781544,0.0054605942132348595,0.008604885922823602,-0.00619828635483155,-0.03583081284506251,0.03879280512593297,0.004700256520462354,-0.007757125146338639,-0.0286740857871135,0.03280111052014667,-0.02438995820940626,0.033475957503569465,-0.01858388135245992,0.00864036016017633,0.0,0.009702559660241805,0.005395874038003123,0.031338828172360556,0.01482867456189263,0.005669317512474237,-0.038461636257190235,-0.0054345820244985354,0.008162878746272417
1999-06-08,-0.012881083254637549,0.007812158978991679,-0.013137750257309455,-0.02554345973977612,0.0014291812454501063,-0.01778653285455334,-0.0319609930326642,0.0074679003750233175,-0.03317546443643671,-0.028459781818718333,0.0,-0.03215771374526766,-0.03274856727624531,-0.03322495965822925,0.0,-0.024429655324616495,0.018749591113809583,-0.013784185433521556,-0.00991958689264194,-0.010903507684787206,-0.03541624306345981,-0.02818685784230779,-0.025044690916440127,-0.024861734451549045,-0.0173513758059608,0.027057323031674185,-0.012499723164930532,-0.030054706591337355,-0.040485945952184244
1999-06-09,0.000994480227014316,-0.030038299490802167,0.003915390981486633,0.015728894814131644,-0.035663134589042245,-0.010060863244197638,0.018466753920524326,-0.0013477856889614337,0.027451042575613815,0.01713077824381659,-0.05461690564794841,0.0032155171328105414,0.02781110123084196,-0.010107762339102044,-0.011069581237339143,-0.014190904270060867,0.006135078516402048,-0.02445816790921529,0.018215161893498033,0.03700801049089275,-0.037796838523444065,-0.027027011314286642,-0.00917419978854106,-0.026440039733113707,-0.03438667846248733,0.001097384733161899,0.005063177584108569,-0.0056338495960286394,-0.006328775354548899
1999-06-10,-0.011997260953432232,-0.01598395299407651,-0.006240248880593713,-0.00645119659861304,0.013313370233399402,0.00609833818128469,-0.02912077330608298,0.006747560950686182,-0.0324433059571867,-0.008421165968194422,-0.05122049131756279,-0.01495665709968852,0.04235337408358264,-0.02518691018283925,-0.013060039227477338,-0.009313944739037794,0.021341761254479508,-0.0021495117460836877,-0.02862290141119861,-0.029612660457232542,0.03703683491125709,-0.032520282089469776,-0.005555749924111786,0.02812819067500505,-0.036573965207595815,0.0054827263778978175,-0.01763251445924141,-0.022662372194036995,-0.0021232536737944008
1999-06-11,-0.007046201331790347,-0.012943940920737362,-0.008634068999910816,-0.03506512956362129,-0.0043796232819748315,-0.03939397616529794,0.0022638239127752424,-0.0020103794588933743,-0.0019720904862858823,0.018046662286150594,-0.020715859714680818,-0.008135126652616398,-0.016930291061095226,0.015362806678969942,-0.023155822861843478,0.0017094952079212966,-0.005970565194728605,-0.012921698319476649,-0.01933623414446639,-0.02190931695872711,-0.03896113768018916,-0.033613708119895835,-0.013035569207992759,0.052829838601109014,-0.0129870746340488,0.0,-0.012820230299681157,-0.01014569696944212,-0.017021493172367785
1999-06-14,0.00027827320389461896,-0.026999454795652578,0.02771087619334911,-0.02153525334878159,-0.019061409494334103,0.008411757152479549,-0.025974183637189174,0.01813290041728144,-0.03162081099621039,-0.030240069327094887,-0.02435878356851673,0.01038842167638565,-0.00114825301911059,-0.0027508012395502934,0.005819234650742411,0.006825561240064726,-0.0090083846511807,0.0385459213398327,-0.004695230113915372,-0.007199578726945877,0.017992376421055223,-0.02246376174822373,0.020754901647670687,-0.00358415520326405,0.012146069941517679,0.06215943033425497,0.044156003232800556,0.01024968718970043,0.0043291466592383365
1999-06-15,0.005533256707640932,0.006871062299478536,0.01232731056608527,0.01375428072705831,0.017936970680981768,-0.025025803499898136,0.03130423625259726,0.013192639091026637,0.024490082872758334,-0.018279222646417348,0.02562391681224807,0.0032462973318676536,0.02413830121613625,0.0006893025866712144,-0.016393725308412543,0.018644198859137928,0.009090273329920961,0.006302454316606143,0.020754641593857315,0.001611214801527261,-0.029900532773843524,0.025944678331949023,0.0,-0.0008989651415582944,-0.0010003582068688344,-0.023614189387719864,-0.0074628477468328125,-0.014492998416868907,0.008620714098709792
1999-06-16,0.022479940385227604,0.04147008868896296,-0.019025977390845994,0.04070544915331831,0.004405138932890074,0.0085559388187606,0.04553113363339634,-0.001953325234629655,0.03984032975794949,0.021905595956736246,0.016015376968637307,0.0415316494992648,0.0718293850768632,0.0020676611886074614,0.001960447183185554,0.06988326510188858,0.012011990563705943,0.011134414236394719,0.014787250542756425,0.042638911813146274,0.02511401921210199,-0.005057061709104582,0.03142355493391813,-0.01710230658835621,0.02702751219709776,0.005257590973752224,0.04010035001220014,0.04534728776766017,0.004273558881422446
1999-06-17,0.007133131884581978,0.014112601755306153,0.008533596660031506,-0.03259215227690382,0.020468012171346084,-0.0010607554832385846,0.009677267024666536,-0.022178479719977218,-0.003831222094461628,0.027867192442380784,0.013240646714621773,-0.0041421456669342716,-0.028272349262431162,0.011692154162999957,0.010763535954472436,-0.01166365776578393,0.013353431470481292,-0.00206526186179512,0.012750639654785623,0.023148601810481617,0.015590812727886538,0.02541695017893808,-0.008960951743218981,-0.01465151309520829,0.022416740765174747,0.014644453828004389,0.009638550634197829,-0.016901249049673606,0.021276527162083614
1999-06-18,0.002194149826615366,-0.008449347501719884,-0.01076939462498494,0.01617116618308212,0.022922868110697436,0.044585935096038476,0.01703963101773387,-0.005337285699892225,-0.00288479160370958,0.017726605618861413,-0.008711390518007622,0.004680202394856003,-0.052801453871408666,-0.012916242229791486,-0.017424237944276055,0.0086546262914593,-0.01610562300841767,0.004138111169433856,-0.007194254423647517,0.025640658025801732,0.04166598330824489,-0.0038950306114523547,-0.009041384020562093,-0.005576295584693192,0.01429985629423225,0.005154037310240778,0.050118945137134,0.002865096529826916,0.016666547615942884
1999-06-21,0.004587318173781441,0.013032277068987241,-0.026438602985351944,-0.013261668851358155,-0.036414359778016214,-0.010162104888235768,0.031413610281144644,-0.02682751175292697,0.07232431400081851,0.014344369524808664,-0.020715859714680818,0.03312586267146478,0.03412966706726728,-0.007576076359881556,-0.029557127299912667,0.042121175468030625,-0.011904661894347468,-0.008241305895926643,0.006340997587003683,0.04632321996520683,0.00842124467625971,-0.011019713005576692,0.0,-0.015887826768717805,0.01033772509400066,0.0,-0.013635962970456883,0.030000188299508457,0.008196908812871717
1999-06-22,-0.009725719138018896,-0.012369987685322048,-0.01597439990317895,-0.024194603522359803,0.005813456589612187,-0.01129376705315488,-0.033502374964128445,-0.006202311571467889,-0.021583194431986974,0.0,0.00833314129097018,-0.011022294931025467,-0.01980211828252343,0.008327148657275352,0.01725895605534955,-0.02095746289387823,-0.006023651552890863,-0.00692535639464964,0.004500438100061732,-0.027406934706286412,-0.031314741074333075,-0.003594889216560815,-0.010949090207984513,-0.01994298561896346,-0.021395392938376778,-0.0123072448000483,0.00230409575386914,-0.0027742650977410355,-0.02032513770109412
1999-06-23,-0.0021109278368979245,-0.017034088192523056,0.014610808834246924,-0.037190331171876534,-0.013005345505406551,-0.009345437145277247,0.03991580510839876,0.02773892412777923,-0.04411729770529771,-0.014141518359813587,0.0038143994645043477,-0.003545754406794166,0.015713362304937695,-0.003440648555121717,-0.013971866056838533,-0.018348884661340437,-0.01212181644215149,0.01813106022474753,-0.026882426540873694,-0.005780001411269997,0.05172403479524279,0.003607859070227315,-0.020294777487334326,-0.008720854011283752,-0.015209043484392892,-0.0072689067112987615,0.020690002447837585,-0.012517159814531942,-0.01867218732932474
1999-06-24,-0.012962678752151513,-0.021406715241816032,-0.02080021528013265,-0.031473722408070226,0.0029279727480377993,-0.01048270004445484,-0.026262612828586773,-0.0107960050444178,0.0009614701436535533,-0.017417846326305164,0.02723284622488542,-0.0030504087950753433,-0.026520310477946674,0.011740452435867965,0.014169845236529532,-0.0031150931091136203,-0.01840451400163068,-0.027397192904004997,0.015653984901779827,-0.015988515721207075,-0.011270623489652798,-0.017254105068025827,-0.009416592654473699,-0.021505569038609784,-0.02316582237644882,-0.012552127559567028,-0.006756900957848089,-0.023943919942721048,0.0
1999-06-25,-0.0003571802981202632,0.02031273024413549,-0.004084833454500059,-0.002954261454389817,0.017518354226731203,-0.00635569029138483,0.017634729138710448,-0.016370979940344865,0.01825175643243293,0.005213807606956333,0.0006166529350932759,0.004589308715380547,0.004540428849508116,-0.01023899494699898,-0.011976312738886108,0.014843770656456812,-0.009375081419909281,-0.005634045173793956,-0.0009061446092520908,0.0036927278662257645,0.03419721541263199,-0.001463234184647333,-0.011406623465264554,-0.03396613188706776,0.021739120557029423,0.014830219359231123,0.0,0.002886423066181143,0.004228214693576815
1999-06-28,0.012194780148899964,0.022970719234092662,-0.014766030616364167,0.008888399890823129,-0.007173859967896989,0.03624735630023035,0.010193538598944452,-0.006935016157595397,0.00471701994140461,0.043568412367559484,-0.003697387163052235,-0.00456834317821786,0.030508697641776772,0.0027583890194842198,-0.013130625377446581,0.017705845065937975,0.01577256921971637,-0.014164387437661019,0.017241150895764834,0.02133912183461173,0.024047466856773836,-0.0007321238415947118,0.019695918208123775,0.04343345970495127,0.008704512840862932,-0.01878874192217317,0.06349152889619547,0.048920535567646084,-0.01263174009861956
1999-06-29,0.015097439407013358,0.01746541205081642,0.025811309033114904,0.06608035014586378,0.013005964237946532,0.006172602931708626,0.009082182801580796,0.046787885469870005,0.01784007501078544,0.017892905571033735,0.03772386764713476,0.016828176196387323,0.03947363848467167,0.034387292890981636,0.0020469567746073114,0.0,0.029503305358824727,0.0007182294708130144,0.02051717887404303,0.01440950701804189,0.003914058344311799,0.010263709192481318,-0.011406813174070995,0.024776888954524345,0.05752652870720021,0.02872361038377358,0.008528690274641315,0.027434794946273877,0.0277188232518899
1999-06-30,0.0157312594130401,0.02290276296453264,0.0016235961867381299,0.020660009975954408,0.004279660303787347,-0.018404883086394763,0.030999577498943776,0.014676461397043816,0.06642056947526886,0.006835812419632603,0.03933306070529152,0.037111323583506994,0.004219323322339541,0.042553984821857016,0.013278493260917568,0.046898475561162556,-0.00754145303828635,-0.0014356587758902473,0.029720417670568988,0.02485771977280682,-0.011695943786007024,0.02322173874433897,-0.021153753406347175,-0.03094769990767665,0.04442393194699101,0.08169542235583038,-0.006342262064773285,0.03070739230938191,0.02282145200607477
1999-07-01,0.006010009568492958,0.023054972330093237,0.017018086100157426,-0.021591240178655324,0.0014199787283633025,0.019792060352598728,-0.0009696924433340026,0.014463727913237578,-0.019895678496139713,-0.01260878009768751,0.02866937618689036,0.013539775709394908,0.05672257870136721,-0.005739041696868119,0.046371156002302794,-0.0017714445301266757,0.013678290006408744,0.002875753887672472,0.02207173521010164,0.011088149659591817,-0.06015758614168987,-0.023403798678261367,-0.015717437931087708,-0.027944187590538627,-0.011284838354320259,-0.03059289783205965,-0.01276614259831621,-0.010362209717606485,-0.05882355319660493
1999-07-02,0.00742962146321724,0.033802597140462964,0.013545445462407546,0.022067709392338042,0.0,0.01225682101236214,0.041747522465068077,-0.0019442868122372392,0.001764679455752649,0.005893691005952828,0.0334447603921979,0.00954169079699696,0.009940255682522992,0.0,-0.0009635460721079125,-0.01018177088877592,-0.014993073362173814,0.019355254051297344,0.0,0.008909785200401421,-0.059811201889615306,-0.013798571266278592,0.0,0.011293738617778493,-0.01668115211347454,-0.013806169319474426,-0.008620214727912412,0.020942485977988312,-0.02370659859982016
1999-07-06,-0.0022282425865197686,0.004541342108851376,0.007075862451137338,0.02294301679035171,-0.015602341353286642,-0.042381382619762875,-0.005591891559195705,0.02142899669183307,-0.006167174456566005,0.008789188662728709,-0.017799121415419727,-0.009451507435482065,0.005905880632661509,-0.005773607257536395,-0.01832224766785462,0.011756006552456677,-0.009132183585683684,0.018283685125373594,-0.01744222133247053,-0.02649455154455782,-0.008928513038291341,0.006627625527183545,-0.015967988126259658,0.015228741192919948,-0.001785806295511061,0.0,-0.034782400410072634,0.008974064896700273,-0.013245198639695643
1999-07-07,0.005575879795407523,-0.018083310162389177,0.004683068214007768,0.052771435623707896,0.005763471653134067,0.04741874089204434,-0.006560312103345511,0.013986198597276456,-0.035461219222560625,0.015488179836560256,-0.004941766987867746,0.013835978999367615,0.007827434766369823,0.010322333709536613,-0.009823129124042262,-0.016702900017110278,0.0092163489765269,-0.001381127248809455,0.010143593122862171,0.030705442867521304,-0.011261338894471229,0.009509812515862137,0.008113935698295549,-0.027000271104876683,0.0035777965618246643,0.029357174552542276,0.011260707484357146,-0.02414240004475443,0.004474240407051022
1999-07-08,-0.0010315801164594296,-0.01473308384157579,-0.010100236717894395,0.0927305269821741,0.017192151083023077,-0.015090407840949283,0.002829803161423561,-0.0156742672487572,-0.011029433733255933,-0.000952769607934334,-0.014901281907719222,0.008941092276792073,0.021359563306448948,-0.022349632899275163,0.0019841160529940893,0.010339556119801863,-0.010654360046607358,0.0041492604259201205,0.008368907874880094,0.002707996537956392,-0.017084445484149557,-0.010145112778951804,-0.04024140439595769,0.004110986305102982,0.002673729947537673,-0.02346046459702833,0.01781766379025762,-0.02083335790767238,-0.00890879908621145
1999-07-09,0.006353885538316284,-0.0018684389774887844,-0.002355011267883955,0.020642846422969097,0.004225209891914661,0.0,0.009407680064245971,-0.00891709392353357,0.0,0.004770624814924407,-0.005042343441460262,0.025186097430273113,0.007604689817623855,0.003919235861336023,0.007920748527670884,-0.00365508207146803,0.0969232481528648,-0.013085117587591788,-0.001660201995241417,0.00742757898717783,0.022016406437821878,0.016105991071641235,-0.02306137204285008,-0.008188310577559865,-0.005333404726062252,0.002002083060431925,0.0,0.019946429729843507,-0.006741390629748323
1999-07-12,-0.002978773746984742,0.013107594806804457,0.0,-0.020225337879274607,0.0028051107582045542,-0.003064571128344684,-0.021435286597936587,0.01735220201511667,0.016729137173118636,-0.006647217507907421,0.010135337589174842,0.0031853098276706238,-0.012264132432485475,0.014313989715804887,-0.00884032524611289,-0.012472431920105498,-0.014025269193937873,-0.01395688609713941,-0.002493783414709072,0.010053070827680255,-0.006802960735507235,0.0028817143698598446,0.03862709933109443,-0.04127971412235998,0.0035745313273165547,0.0059937910968668184,0.019692922417805292,-0.010429644075876099,0.00678714542834169
1999-07-13,-0.003959629110755536,-0.015710924530548565,-0.012588325683266732,-0.014907339406088682,0.0363635020807318,-0.01844293325784052,-0.005714380952645537,-0.01832016723092822,-0.007312673614759846,-0.0038241765783290083,-0.0033441703563719116,0.0004532252240339041,-0.0009556104654765418,-0.007056166703265698,-0.009911513854346299,-0.015601583089960847,0.018492200713829732,0.012738796981988765,-0.004999915379190534,-0.005971333628367326,-0.015981304536978436,0.02226994471399668,0.043388306739699845,0.008611230325625385,-0.02582366103067668,-0.010923706355724372,-0.025750512800918224,0.002635250071255202,-0.008988789613710746
